EstablecimientoCodigo;EstablecimientoGlosa;EstablecimientoCodigoAntiguo;EstablecimientoCodigoMadreAntiguo;EstablecimientoCodigoMadreNuevo;RegionCodigo;RegionGlosa;SeremiSaludCodigo_ServicioDeSaludCodigo;SeremiSaludGlosa_ServicioDeSaludGlosa;TipoPertenenciaEstabGlosa;TipoEstablecimientoGlosa;AmbitoFuncionamiento;Certificacion;DependenciaAdministrativa;NivelAtencionEstabglosa;ComunaCodigo;ComunaGlosa;TipoViaGlosa;Numero;NombreVia;TelefonoMovil_TelefonoFijo;FechaInicioFuncionamientoEstab;TieneServicioUrgencia;TipoUrgencia;ClasificacionTipoSapu;Latitud;Longitud;TipoSistemaSaludGlosa;EstadoFuncionamiento;NivelComplejidadEstabGlosa;TipoAtencionEstabGlosa;FechaIncorporacion
111209;Laboratorio Antonio Concha;11-209;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Laboratorio Clínico;Establecimiento de Salud;No Aplica;Privado;No Aplica;13101;Santiago;Calle;346;Merced;222518116;01-01-2009;NO;No Aplica;No Aplica;-33.43744;-70.641653;Privado;Vigente en Operación Habitual;;No Aplica;
110350;Centro de Salud Familiar Pudahuel Estrella;10-350;;;13;Región Metropolitana de Santiago;10.0;Servicio de Salud Metropolitano Occidente;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;13124;Pudahuel;Avenida;8698;San Francisco;225744150;;NO;No Aplica;No Aplica;-33.437387;-70.750666;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
104243;Laboratorio Clínico SIAC Copiapó;04-243;;;3;Región De Atacama;3.0;SEREMI De Atacama;No Perteneciente al Sistema Nacional de Servicios de Salud;Laboratorio Clínico;Establecimiento de Salud;No Aplica;Privado;No Aplica;3101;Copiapó;Calle;535;Vallejos;522535383;01-01-2009;NO;No Aplica;No Aplica;-27.366805;-70.330155;Privado;Vigente en Operación Habitual;;No Aplica;
200138;SAR La Estrella;10-920;10-350;110350.0;13;Región Metropolitana de Santiago;10.0;Servicio de Salud Metropolitano Occidente;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR);Establecimiento de Salud;No Aplica;Municipal;Primario;13124;Pudahuel;Avenida;8631;El Lazo;;;SI;Urgencia Ambulatoria (SAR);No Aplica;-33.437182;-70.750685;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200121;SAPU Dr. Avendaño;10-903;10-345;110345.0;13;Región Metropolitana de Santiago;10.0;Servicio de Salud Metropolitano Occidente;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Atención Primaria de Urgencia (SAPU);Establecimiento de Salud;No Aplica;Municipal;Primario;13117;Lo Prado;Calle;1087;Teniente Cruz;223621126;;SI;Urgencia Ambulatoria (SAPU);Corto;-33.437066;-70.740457;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
111218;Centro de Salud Omega;11-218;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;13101;Santiago;Avenida;727;Matucana;226813942;01-01-2009;NO;No Aplica;No Aplica;-33.436962;-70.680018;Privado;Vigente en Operación Habitual;Pendiente;Atención Abierta-Ambulatoria;
111224;Centro de Salud Vival Ltda.;11-224;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;13101;Santiago;Calle;843;Monjitas;226305500;01-01-2009;NO;No Aplica;No Aplica;-33.436955;-70.648935;Privado;Vigente en Operación Habitual;Pendiente;Atención Abierta-Ambulatoria;
112104;Instituto de Neurocirugía Dr. Alfonso Asenjo;12-104;;;13;Región Metropolitana de Santiago;12.0;Servicio de Salud Metropolitano Oriente;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Autogestionado en Red (EAR);Servicio de Salud;Terciario;13123;Providencia;Avenida;553;José M. Infante;225754600;;SI;Hospitalaria Especializada;No Aplica;-33.436888;-70.622448;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;
110345;Centro de Salud Familiar Dr. Carlos Avendaño;10-345;;;13;Región Metropolitana de Santiago;10.0;Servicio de Salud Metropolitano Occidente;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;13117;Lo Prado;Calle;1087;Teniente Cruz;225744802;;NO;No Aplica;No Aplica;-33.436875;-70.740448;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
110601;Consultorio Coaniquem;10-601;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;13124;Pudahuel;Avenida;8586;San Francisco;;01-01-2009;NO;No Aplica;No Aplica;-33.436776;-70.748549;Privado;Vigente en Operación Habitual;Pendiente;Atención Abierta-Ambulatoria;
112100;Hospital Del Salvador de Santiago;12-100;;;13;Región Metropolitana de Santiago;12.0;Servicio de Salud Metropolitano Oriente;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Autogestionado en Red (EAR);Servicio de Salud;Terciario;13123;Providencia;Avenida;364;Salvador;225754000;;SI;Urgencia Hospitalaria (UEH);No Aplica;-33.43664;-70.624493;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;
112030;Unidad de Salud Funcionario S.S Metropolitano Oriente;12-030;;;13;Región Metropolitana de Santiago;12.0;Servicio de Salud Metropolitano Oriente;Perteneciente al Sistema Nacional de Servicios de Salud;Unidad de Salud Funcionarios;Unidad de Atención;No Aplica;Servicio de Salud;Secundario;13123;Providencia;Avenida;364;Salvador;225752958;29-01-2021;NO;No Aplica;No Aplica;-33.43664;-70.624493;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
112010;Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Oriente);12-010;;;13;Región Metropolitana de Santiago;12.0;Servicio de Salud Metropolitano Oriente;Perteneciente al Sistema Nacional de Servicios de Salud;Dirección Servicio de Salud;Unidad de Atención;No Aplica;Servicio de Salud;No Aplica;13123;Providencia;Avenida;364;Salvador;225752750;;NO;No Aplica;No Aplica;-33.43664;-70.624493;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
112011;PRAIS (S.S Metropolitano Oriente);12-011;12-010;112010.0;13;Región Metropolitana de Santiago;12.0;Servicio de Salud Metropolitano Oriente;Perteneciente al Sistema Nacional de Servicios de Salud;Programa de Reparación y Atención Integral de Salud (PRAIS);Programa de Atención;No Aplica;Servicio de Salud;No Aplica;13123;Providencia;Avenida;364;Salvador;225752958;;NO;No Aplica;No Aplica;-33.43664;-70.624493;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
112095;Vacunatorio Internacional SEREMI de Salud Metropolitana;12-095;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Vacunatorio;Establecimiento de Salud;No Aplica;SEREMI de Salud;Primario;13123;Providencia;Calle;551;José Miguel Infante;225753072;01-01-2009;NO;No Aplica;No Aplica;-33.436486;-70.622589;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200843;Instituto Radiológico Providencia;12-965;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;13123;Providencia;Avenida;199;Providencia;224965500;;NO;No Aplica;No Aplica;-33.436374;-70.631223;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
200047;Laboratorio SANALAB S.A.;11-947;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Laboratorio Clínico;Establecimiento de Salud;No Aplica;Privado;No Aplica;13101;Santiago;Calle;785;Chacabuco, 2º Piso;228986068;;NO;No Aplica;No Aplica;-33.43613;-70.678916;Privado;Vigente en Operación Habitual;;No Aplica;
112205;Clínica Psiquiatrica Bretaña;12-205;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Clínica;Establecimiento de Salud;No Aplica;Privado;No Aplica;13123;Providencia;Avenida;2638;Francisco Bilbao;222238855;01-01-2009;NO;No Aplica;No Aplica;-33.43594;-70.59623;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Cerrada-Hospitalaria;
200919;VACUMED;;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Vacunatorio;Establecimiento de Salud;No Aplica;Privado;Primario;13123;Providencia;Avenida;149;Salvador OF. 501;225332127;02-04-2020;NO;No Aplica;No Aplica;-33.435545;-70.631183;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
112957;Química Clínica Especializada;12-957;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Laboratorio Clínico;Establecimiento de Salud;No Aplica;Privado;No Aplica;13123;Providencia;Avenida;149;Salvador;222518116;01-01-2009;NO;No Aplica;No Aplica;-33.435211;-70.62625;Privado;Vigente en Operación Habitual;;No Aplica;
200904;AMIM;12-993;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Primario;13123;Providencia;Avenida;1727;Los Leones, oficina 206;227237472;;NO;No Aplica;No Aplica;-33.435106;-70.626164;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
200046;Diagnóstika;12-946;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;13123;Providencia;Calle;135;Salvador;;13-05-2008;NO;No Aplica;No Aplica;-33.43499;-70.626325;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
110110;Instituto Traumatológico Dr. Teodoro Gebauer;10-110;;;13;Región Metropolitana de Santiago;10.0;Servicio de Salud Metropolitano Occidente;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Autogestionado en Red (EAR);Servicio de Salud;Terciario;13101;Santiago;Avenida;771;San Martin;225746150;;SI;Hospitalaria Especializada;No Aplica;-33.434891;-70.658236;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;
112106;Instituto Nacional Geriátrico Presidente Eduardo Frei Montalva;12-106;;;13;Región Metropolitana de Santiago;12.0;Servicio de Salud Metropolitano Oriente;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Autogestionado en Red (EAR);Servicio de Salud;Terciario;13123;Providencia;Calle;370;José Manuel Infante;225754459;;NO;No Aplica;No Aplica;-33.434825;-70.622227;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;
112954;Red Salud Providencia ex Clínica AvanSalud Providencia;12-954;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Clínica;Establecimiento de Salud;No Aplica;Privado;Terciario;13123;Providencia;Avenida;100;Salvador;223662055;01-01-2009;SI;Urgencia Hospitalaria (UEH);No Aplica;-33.43482;-70.62584;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Cerrada-Hospitalaria;
200895;Centro de Atencion Integral Providencia;12-973;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;13123;Providencia;Calle;331;General Salvo;;;NO;No Aplica;No Aplica;-33.434704;-70.601625;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
112956;Laboratorio Clínico Blanco;12-956;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Laboratorio Clínico;Establecimiento de Salud;No Aplica;Privado;No Aplica;13123;Providencia;Avenida;31;Salvador;224905500;01-01-2009;NO;No Aplica;No Aplica;-33.434393;-70.626504;Privado;Vigente en Operación Habitual;;No Aplica;
112982;MegaSalud;12-982;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;13123;Providencia;Calle;100;Salvador;223695100;01-01-2009;NO;No Aplica;No Aplica;-33.434342;-70.625991;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200905;Orlandi Oncología;;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Primario;13123;Providencia;Calle;159;General Salvo;;;NO;No Aplica;No Aplica;-33.434315;-70.623886;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
110310;Centro de Salud Familiar Andes;10-310;;;13;Región Metropolitana de Santiago;10.0;Servicio de Salud Metropolitano Occidente;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Servicio de Salud;Primario;13126;Quinta Normal;Calle;4234;Andes;800500270;;NO;No Aplica;No Aplica;-33.434192;-70.692944;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
112987;Clínica New Clinic;12-987;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Clínica;Establecimiento de Salud;No Aplica;Privado;No Aplica;13123;Providencia;Calle;1588;Los Leones;223434100;01-01-2009;NO;No Aplica;No Aplica;-33.433876;-70.601276;Privado;Vigente en Operación Habitual;Pendiente;Atención Abierta-Ambulatoria;
200332;Centro Odontológico Uno Salud Dental Ñuñoa;12-919;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Clínica Dental;Establecimiento de Salud;No Aplica;Privado;No Aplica;13120;Ñuñoa;Avenida;2401;Irarrázaval, Local 12;6007071010;04-10-2016;NO;No Aplica;No Aplica;-33.454406;-70.606047;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
200120;SAPU Dr. Arturo Albertz;10-902;10-355;110355.0;13;Región Metropolitana de Santiago;10.0;Servicio de Salud Metropolitano Occidente;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Atención Primaria de Urgencia (SAPU);Establecimiento de Salud;No Aplica;Municipal;Primario;13103;Cerro Navia;Avenida;1204;Las Torres;225743704;;SI;Urgencia Ambulatoria (SAPU);Corto;-33.433509;-70.731486;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
110355;Centro de Salud Familiar Dr. Arturo Albertz;10-355;;;13;Región Metropolitana de Santiago;10.0;Servicio de Salud Metropolitano Occidente;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;13103;Cerro Navia;Calle;1204;Las Torres;225743653;;NO;No Aplica;No Aplica;-33.433502;-70.731655;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
112211;Clínica Indisa;12-211;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Clínica;Establecimiento de Salud;No Aplica;Privado;Terciario;13123;Providencia;Avenida;1810;Santa María;223625397;01-01-2009;SI;Urgencia Hospitalaria (UEH);No Aplica;-33.43333;-70.62855;Privado;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;
110750;Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.;10-750;10-350;110350.0;13;Región Metropolitana de Santiago;10.0;Servicio de Salud Metropolitano Occidente;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;No Aplica;Municipal;Primario;13124;Pudahuel;Calle;1252;Copiapó;225759832;;NO;No Aplica;No Aplica;-33.433127;-70.761327;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
112249;Clínica Santa María;12-249;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Clínica;Establecimiento de Salud;No Aplica;Privado;Terciario;13123;Providencia;Avenida;410;Santa María;224613510;01-01-2009;SI;Urgencia Hospitalaria (UEH);No Aplica;-33.43282;-70.62822;Privado;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;
112505;Centro Servicios Médicos Santa María;12-505;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;13123;Providencia;Avenida;410;Santa María;224613590;01-01-2009;NO;No Aplica;No Aplica;-33.432418;-70.628116;Privado;Vigente en Operación Habitual;Pendiente;Atención Abierta-Ambulatoria;
200294;Centro Médico Manuel Montt ex Centro Clínico Integral Las Lilas;12-947;;;13;Región Metropolitana de Santiago;13.0;SEREMI Metropolitana de Santiago;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;13123;Providencia;Avenida;427;Manuel Montt;222726944;23-01-2017;NO;No Aplica;No Aplica;-33.432144;-70.618483;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
112302;Centro de Salud Familiar Dr. Alfonso Leng;12-302;;;13;Región Metropolitana de Santiago;12.0;Servicio de Salud Metropolitano Oriente;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;13123;Providencia;Avenida;303;Manuel Montt;222359166;;NO;No Aplica;No Aplica;-33.431406;-70.618809;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
